"FID","survey_id","country","area","ecoregion","realm","location","site_code","site_name","latitude","longitude","survey_date","depth","program","visibility","hour","survey_latitude","survey_longitude","method","block","phylum","class","order","family","species_name","reporting_name","size_class","total","biomass","geom","year","month"
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_563b",912347088,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS56","Kenn Reef rubble",-21.25,155.76,"2017-03-01",14,"RLS",35,"8:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (155.75999450683594 -21.25)",2017,3
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_563c",912347088,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS56","Kenn Reef rubble",-21.25,155.76,"2017-03-01",14,"RLS",35,"8:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,2,NA,"POINT (155.75999450683594 -21.25)",2017,3
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_563d",912347090,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS57","Kenn Cave",-21.25,155.76,"2017-03-01",10,"RLS",40,"10:00:00",-21.25,155.76,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (155.76 -21.25)",2017,3
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_563e",912347092,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS54","Kenn Reef bommie",-21.25,155.76,"2017-03-01",8,"RLS",30,"12:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (155.75999450683594 -21.25)",2017,3
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_563f",912347098,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS61","Kenn Reef Pipeline",-21.21,155.77,"2017-03-02",9,"RLS",40,"12:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (155.77000427246094 -21.209999084472656)",2017,3
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5640",912347112,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS71","Quay West Bommie",-21.02,154.37,"2017-03-05",5,"RLS",25,"10:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (154.3699951171875 -21.020000457763672)",2017,3
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5641",912347112,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS71","Quay West Bommie",-21.02,154.37,"2017-03-05",5,"RLS",25,"10:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (154.3699951171875 -21.020000457763672)",2017,3
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5642",912347114,"Australia","Queensland","Central and Southern Great Barrier Reef","Central Indo-Pacific","Coral Sea - South","CS51","Saumarez stripe seasnake",-21.92,153.59,"2017-03-06",6,"RLS",25,"15:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus duboisii","Aipysurus duboisii",100,1,NA,"POINT (153.58999633789062 -21.920000076293945)",2017,3
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5643",912347136,"Australia","Queensland","Central and Southern Great Barrier Reef","Central Indo-Pacific","Coral Sea - South","CS50","Saumarez SW",-21.92,153.58,"2017-03-06",7,"RLS",25,"13:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (153.5800018310547 -21.920000076293945)",2017,3
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5644",912351775,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS219","Paget Cay Far North",-19.24,152.36,"2018-01-31",6,"RLS",30,"14:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",62.5,1,NA,"POINT (152.36000061035156 -19.239999771118164)",2018,1
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5645",912342230,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS1","Long Reef West",-19.3,152.24,"2012-09-09",10,"RLS",30,"8:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",0,1,NA,"POINT (152.24000549316406 -19.299999237060547)",2012,9
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5646",912342233,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",7,"RLS",25,"10:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5647",912342237,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS8","Carola Cay",-19.1,152.39,"2012-09-12",4.5,"RLS",26,"14:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (152.38999938964844 -19.100000381469727)",2012,9
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5648",912342242,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",11.5,"RLS",25,"10:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5649",912342242,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",11.5,"RLS",25,"10:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,2,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_564a",912342242,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",11.5,"RLS",25,"10:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",0,1,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_564b",912342242,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",11.5,"RLS",25,"10:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_564c",912342244,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS5","Paget Cay South East",-19.25,152.35,"2012-09-11",4.5,"RLS",20,"3:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (152.35000610351562 -19.25)",2012,9
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_564d",912342244,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS5","Paget Cay South East",-19.25,152.35,"2012-09-11",4.5,"RLS",20,"3:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",75,1,NA,"POINT (152.35000610351562 -19.25)",2012,9
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_564e",912344279,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Pilbara","NWS108","Old 9 Buoy Reef",-20.21,118.53,"2013-10-13",14,"RLS",9,"8:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",0,1,NA,"POINT (118.52999877929688 -20.209999084472656)",2013,10
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_564f",912344280,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Pilbara","NWS109","Jenny's Reef",-20.29,118.48,"2013-10-13",4.5,"RLS",4,"10:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",0,1,NA,"POINT (118.4800033569336 -20.290000915527344)",2013,10
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5650",912344284,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Pilbara","NWS111","Corneliesse Shoal",-20.03,118.38,"2013-10-13",17,"RLS",20,"16:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",0,1,NA,"POINT (118.37999725341797 -20.030000686645508)",2013,10
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5651",912344285,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Pilbara","NWS111","Corneliesse Shoal",-20.03,118.38,"2013-10-13",18,"RLS",20,"16:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (118.37999725341797 -20.030000686645508)",2013,10
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5652",912344366,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Pilbara","NWS153","Barrow Island deep south",-20.99,115.48,"2013-10-28",2,"RLS",15,"14:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus tenuis","Aipysurus tenuis",62.5,1,NA,"POINT (115.4800033569336 -20.989999771118164)",2013,10
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5653",912344370,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Pilbara","NWS155","Airlie island",-21.32,115.17,"2013-10-29",3.5,"RLS",12,"15:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus tenuis","Aipysurus tenuis",0,1,NA,"POINT (115.16999816894531 -21.31999969482422)",2013,10
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5654",912344370,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Pilbara","NWS155","Airlie island",-21.32,115.17,"2013-10-29",3.5,"RLS",12,"15:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus tenuis","Aipysurus tenuis",0,1,NA,"POINT (115.16999816894531 -21.31999969482422)",2013,10
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5655",912344371,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Pilbara","NWS155","Airlie island",-21.32,115.17,"2013-10-29",4,"RLS",12,"15:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus tenuis","Aipysurus tenuis",0,2,NA,"POINT (115.16999816894531 -21.31999969482422)",2013,10
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5656",912344371,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Pilbara","NWS155","Airlie island",-21.32,115.17,"2013-10-29",4,"RLS",12,"15:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus tenuis","Aipysurus tenuis",0,1,NA,"POINT (115.16999816894531 -21.31999969482422)",2013,10
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5657",912353540,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS237","Occy Elbow",-20.94,154.4,"2019-12-02",8,"RLS",30,"12:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",0,1,NA,"POINT (154.39999389648438 -20.940000534057617)",2019,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5658",912353540,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS237","Occy Elbow",-20.94,154.4,"2019-12-02",8,"RLS",30,"12:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",0,1,NA,"POINT (154.39999389648438 -20.940000534057617)",2019,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5659",912353541,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS237","Occy Elbow",-20.94,154.4,"2019-12-02",7,"RLS",30,"12:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (154.39999389648438 -20.940000534057617)",2019,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_565a",912353541,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS237","Occy Elbow",-20.94,154.4,"2019-12-02",7,"RLS",30,"12:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",0,1,NA,"POINT (154.39999389648438 -20.940000534057617)",2019,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_565b",912353541,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS237","Occy Elbow",-20.94,154.4,"2019-12-02",7,"RLS",30,"12:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",0,1,NA,"POINT (154.39999389648438 -20.940000534057617)",2019,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_565c",912353553,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS35","Bird NW Bommie",-22.17,155.45,"2019-12-07",5,"RLS",40,"9:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (155.4499969482422 -22.170000076293945)",2019,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_565d",912353557,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS38","Porpoise Anchorage",-22.19,155.36,"2019-12-08",7,"RLS",35,"9:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus duboisii","Aipysurus duboisii",30,1,NA,"POINT (155.36000061035156 -22.190000534057617)",2019,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_565e",912353560,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS54","Kenn Reef bommie",-21.25,155.76,"2019-12-06",8,"RLS",35,"10:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus duboisii","Aipysurus duboisii",62.5,1,NA,"POINT (155.75999450683594 -21.25)",2019,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_565f",912353571,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS59","Kenn Twin Bommies",-21.2,155.77,"2019-12-04",6,"RLS",16,"13:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (155.77000427246094 -21.200000762939453)",2019,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5660",912353577,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS72","Fredrick Observatory Cay",-21.02,154.37,"2019-12-03",1.5,"RLS",16,"11:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (154.3699951171875 -21.020000457763672)",2019,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5661",912353578,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS72","Fredrick Observatory Cay",-21.02,154.37,"2019-12-03",2,"RLS",16,"11:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (154.3699951171875 -21.020000457763672)",2019,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5662",912354271,"Australia","Queensland","Torres Strait Northern Great Barrier Reef","Central Indo-Pacific","West Cape York","GC16","Merkara Shoal SW",-10.5,141.23,"2020-11-01",11.5,"RLS",17,"8:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (141.22999572753906 -10.5)",2020,11
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5663",923400588,"Australia","Northern Territory","Exmouth to Broome","Central Indo-Pacific","Oceanic Shoals","OS15","Blue Coral Shoal",-11.73,123.99,"2021-10-09",12,"RLS",35,"10:30:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",62.5,1,NA,"POINT (123.98999786376953 -11.729999542236328)",2021,10
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5664",923400623,"Australia","Queensland","Torres Strait Northern Great Barrier Reef","Central Indo-Pacific","Coral Sea - Far North","CS192","Ashmore reef SW anchorage",-10.38,144.53,"2021-08-19",2.5,"RLS",25,"14:55:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,1,NA,"POINT (144.52999877929688 -10.380000114440918)",2021,8
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5665",923401437,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS31","Bird Lagoon",-22.18,155.47,"2022-12-11",2,"RLS",29,"10:30:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,2,NA,"POINT (155.47000122070312 -22.18000030517578)",2022,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5666",923401437,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS31","Bird Lagoon",-22.18,155.47,"2022-12-11",2,"RLS",29,"10:30:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,3,NA,"POINT (155.47000122070312 -22.18000030517578)",2022,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5667",923401441,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS19","Cato Wreck",-23.26,155.54,"2022-12-13",13,"RLS",32,"12:30:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",50,1,NA,"POINT (155.5399932861328 -23.260000228881836)",2022,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5668",923401442,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS238","North Kenn",-21.14,155.75,"2022-12-09",11,"RLS",38,"7:15:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",62.5,1,NA,"POINT (155.75 -21.139999389648438)",2022,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_5669",923401487,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS22","Cato Lagoon South",-23.25,155.55,"2022-12-12",2.5,"RLS",30,"10:00:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (155.5500030517578 -23.25)",2022,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_566a",923401539,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS56","Kenn Reef rubble",-21.25,155.76,"2022-12-09",13.5,"RLS",30,"15:45:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Acalyptophis peronii","Acalyptophis peronii",75,1,NA,"POINT (155.75999450683594 -21.25)",2022,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_566b",923401540,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS52","Kenn Reef anchorage bommie",-21.26,155.75,"2022-12-10",14,"RLS",32,"11:00:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",40,1,NA,"POINT (155.75 -21.260000228881836)",2022,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_566c",923401542,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS59","Kenn Twin Bommies",-21.2,155.77,"2022-12-09",6,"RLS",30,"10:40:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (155.77000427246094 -21.200000762939453)",2022,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_566d",923401542,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS59","Kenn Twin Bommies",-21.2,155.77,"2022-12-09",6,"RLS",30,"10:40:00",NA,NA,2,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,2,NA,"POINT (155.77000427246094 -21.200000762939453)",2022,12
"ep_m2_cryptic_fish_public_data.fid--5e32c652_1963b673aa0_566e",923401550,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS40","Wreck Reef NE",-22.2,155.3,"2022-12-14",7,"RLS",36,"14:30:00",NA,NA,2,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (155.3000030517578 -22.200000762939453)",2022,12
